"Date","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","y90","y91","y92","y93","y94","y95","y96","y97","y98","y99","y100","y101","y102","y103","y104","y105","y106","y107","y108","y109","y110","y111","y112","y113","y114","y115","y116","y117","y118","y119","y120"
19680930,0.051902715,0.052352664,0.052595518,0.05347095,0.054017688,0.054194125,0.054362855,0.054517857,0.054429304,0.054184155,0.05419474,0.0532624,0.052470007,0.051790814,0.051202179,0.050687124,0.050469862,0.050500762,0.050528409,0.050553292,0.050575804,0.05059627,0.051124616,0.052097358,0.05299228,0.053406918,0.053394638,0.053383235,0.053277969,0.053088228,0.052910729,0.052606859,0.052188108,0.05179399,0.05174599,0.052015266,0.052269987,0.052389623,0.052384563,0.052379757,0.052443115,0.052569768,0.052690529,0.052518093,0.052072006,0.051645313,0.051428322,0.051407927,0.051388365,0.051369585,0.051351541,0.051334192,0.051317497,0.05130142,0.051285928,0.051270989,0.051256575,0.051242657,0.051474483,0.051939765,0.052389791,0.052825301,0.053246985,0.053655491,0.054051428,0.054435366,0.054807844,0.055169367,0.05552041,0.055861424,0.05589176,0.055624361,0.055364289,0.055311208,0.055456839,0.055598637,0.05560206,0.055472431,0.055346083,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101,0.055284101
19681031,0.052541034,0.055292521,0.055865992,0.055924383,0.05628527,0.056566863,0.056350077,0.056426625,0.056914661,0.056625281,0.056443719,0.056291077,0.054952259,0.053804701,0.052810151,0.052367431,0.052366487,0.052365648,0.052364897,0.052364221,0.052363609,0.052827608,0.053681621,0.054464466,0.054760372,0.054638374,0.054525412,0.054409715,0.054291894,0.054181928,0.053717811,0.052943767,0.052216634,0.052080068,0.052466687,0.052831827,0.053005748,0.053008805,0.053011706,0.053120915,0.053325383,0.053520115,0.053378248,0.052932815,0.05250718,0.052288318,0.052257228,0.052227434,0.052198855,0.05217142,0.052145061,0.052119715,0.052095326,0.052071841,0.052049209,0.052027386,0.052006328,0.052243628,0.052718171,0.053176897,0.053620582,0.054049955,0.054465698,0.054868448,0.055258806,0.055637334,0.056004564,0.056360992,0.05670709,0.056846307,0.056793503,0.056742165,0.056713745,0.056706644,0.056699733,0.056610812,0.056445631,0.056284686,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006,0.056207006
19681129,0.051509198,0.053522697,0.056158796,0.056301047,0.056706214,0.057605235,0.058058826,0.058292024,0.05883814,0.057700939,0.057655441,0.056350203,0.055196353,0.054207338,0.053663259,0.053537329,0.053426214,0.053327445,0.053239073,0.053159538,0.053592682,0.054561637,0.055446336,0.055697393,0.055317338,0.054966519,0.054753517,0.054684379,0.054620009,0.05436106,0.053900045,0.053467844,0.053309961,0.053448668,0.053579449,0.05379694,0.054106615,0.054399991,0.054659572,0.054884363,0.05509819,0.054993994,0.054552845,0.054131748,0.053883526,0.053826008,0.053770937,0.053718161,0.053667539,0.053618942,0.053572251,0.053527355,0.053484154,0.053442552,0.053402464,0.053363807,0.053559568,0.054021824,0.054468409,0.054900109,0.055317654,0.05572173,0.056112979,0.056492,0.05685936,0.057215588,0.057561181,0.057896611,0.058030638,0.057935432,0.057842908,0.057758157,0.057681561,0.057607036,0.057491216,0.057327489,0.057168014,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485,0.05708485
19681231,0.062269214,0.062495709,0.063354701,0.063979301,0.064810934,0.064846638,0.065196719,0.065513843,0.065827095,0.065173409,0.065341455,0.06489808,0.062090959,0.060859443,0.060888412,0.060913759,0.060926565,0.060929747,0.060932594,0.061387992,0.062231292,0.062997927,0.063206361,0.062969518,0.062751622,0.062627452,0.062586593,0.062548652,0.062082219,0.061268315,0.060506922,0.060209642,0.060334284,0.060451594,0.06052988,0.060575272,0.060618211,0.060867729,0.061307935,0.06172613,0.061358711,0.06033022,0.059349566,0.058858705,0.058824986,0.058792733,0.058761852,0.058732258,0.058703872,0.058676621,0.058650439,0.058625264,0.058601039,0.058577711,0.058555231,0.058813988,0.059339179,0.059846259,0.060336151,0.060809713,0.061267748,0.061711008,0.062140196,0.062555972,0.062958955,0.063349726,0.063728832,0.063802616,0.063584353,0.063372326,0.063214056,0.063102988,0.062994962,0.062427331,0.06141848,0.060436177,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625,0.059977625
19690131,0.060083738,0.061075936,0.063229774,0.06387575,0.064325325,0.064869303,0.064409469,0.063740409,0.064855956,0.063886191,0.062865801,0.060916005,0.060586927,0.061492643,0.062277596,0.061988052,0.060998737,0.060119347,0.060030254,0.060592038,0.061100319,0.061330078,0.061362407,0.061392042,0.061235448,0.060919682,0.060627306,0.060105202,0.059425877,0.058791841,0.05871182,0.05911822,0.05949999,0.05971499,0.059805754,0.059891476,0.060026178,0.060204349,0.060373383,0.060060707,0.059394576,0.058760166,0.058430446,0.058376171,0.058324309,0.058274701,0.058227204,0.058181686,0.058138027,0.058096113,0.058055843,0.058017123,0.057979863,0.057943983,0.058190194,0.058694698,0.0591815,0.059651516,0.0601056,0.060544547,0.060969102,0.061379962,0.061777779,0.062163164,0.062536691,0.062898899,0.06290846,0.062591538,0.062283803,0.062121817,0.062072223,0.062024005,0.061838683,0.061526114,0.061221881,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387,0.061089387
19690228,0.056360256,0.061156122,0.063212156,0.063524185,0.064811363,0.065122191,0.063596841,0.065431329,0.066119375,0.065850463,0.065604013,0.066593877,0.065004792,0.063642718,0.062667499,0.062022632,0.061453632,0.061533865,0.062335594,0.063057151,0.06333782,0.063208117,0.063089692,0.062938468,0.062745486,0.062567348,0.062477236,0.062471731,0.062466605,0.062512626,0.062620323,0.062721289,0.062903951,0.063168205,0.063417359,0.063585823,0.063659661,0.063729614,0.063535753,0.063076721,0.062640081,0.062345781,0.062221266,0.062102411,0.061988838,0.061880203,0.061776191,0.061676513,0.061580903,0.061489118,0.061400932,0.061316138,0.061234544,0.061313525,0.061593022,0.061862537,0.062122595,0.062373685,0.062616264,0.062850757,0.063077562,0.063297051,0.063509571,0.063715451,0.063914995,0.063905064,0.063631951,0.06336687,0.063191063,0.063107407,0.063026108,0.06265125,0.061903048,0.061175068,0.060841997,0.060919128,0.060994255,0.061067456,0.061138804,0.061208368,0.061276215,0.061342407,0.061407003,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006,0.061443006
19690328,0.056765435,0.060704901,0.061156116,0.061552407,0.061815998,0.062561822,0.062020606,0.062353889,0.062864229,0.063111011,0.063759799,0.062639868,0.061560272,0.06083051,0.06046738,0.060149641,0.060257244,0.061015718,0.061694352,0.061787496,0.061144505,0.060559968,0.060142396,0.059960955,0.05979403,0.059678977,0.059627896,0.059580463,0.059607068,0.059755645,0.059894637,0.060125413,0.06048593,0.06082524,0.061153483,0.061478126,0.06178522,0.061720819,0.061148959,0.060605693,0.060318683,0.060451073,0.060577305,0.060697799,0.060812937,0.06092307,0.061028516,0.061129569,0.061226496,0.061319547,0.061408949,0.061494912,0.061612023,0.061785858,0.061953372,0.062114903,0.062270766,0.062421255,0.062566642,0.062707183,0.062843116,0.062974665,0.063102037,0.063225429,0.063214946,0.062973036,0.062738348,0.062570224,0.062493714,0.06241939,0.062135757,0.06148289,0.06084791,0.060517279,0.060613489,0.060707167,0.060798412,0.060887317,0.060973972,0.06105846,0.061140862,0.061221254,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997,0.061271997
19690430,0.060534563,0.05979158,0.059765955,0.06050149,0.061011226,0.060909993,0.06107488,0.060974172,0.06165944,0.061524031,0.061043526,0.06181567,0.06004557,0.059519963,0.059064436,0.059321858,0.060309743,0.061187862,0.06154285,0.061466064,0.061396591,0.061238885,0.060983461,0.060749322,0.060389797,0.059923717,0.059492163,0.059313437,0.059411144,0.059502338,0.059741034,0.060108724,0.060454129,0.060734096,0.060944058,0.061142354,0.061168217,0.061040219,0.060918784,0.060803421,0.060693685,0.060589175,0.060489526,0.060394407,0.060303515,0.060216575,0.060133334,0.060053562,0.059977045,0.05990359,0.059833015,0.059928175,0.060216818,0.060494771,0.060762616,0.061020895,0.061270112,0.061510736,0.061743202,0.06196792,0.06218527,0.062395608,0.06259927,0.062739746,0.062806967,0.062872151,0.062882041,0.062840734,0.062800625,0.062599596,0.062207355,0.06182601,0.061664787,0.061708246,0.061750546,0.061791733,0.061831851,0.061870939,0.061909039,0.061946185,0.061982415,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033,0.062002033
19690529,0.059057672,0.060894303,0.061982404,0.06170123,0.063154543,0.063698322,0.063110589,0.064856729,0.064330107,0.063675053,0.0647491,0.064679654,0.06458043,0.06449538,0.064747497,0.065389927,0.065956777,0.066023339,0.065588656,0.065197441,0.064937246,0.064824297,0.064721171,0.064633695,0.064561301,0.064494475,0.06438227,0.064211061,0.064051659,0.064128547,0.064461001,0.064772677,0.065001394,0.065130781,0.065252775,0.065149716,0.064798868,0.064466485,0.064252441,0.064185484,0.064121793,0.064061136,0.064003299,0.063948092,0.063895338,0.063844878,0.063796565,0.063750265,0.063705855,0.063663221,0.063726503,0.063928538,0.064122949,0.064310159,0.064490562,0.064664522,0.064832379,0.064994447,0.065151021,0.065302376,0.065448768,0.065590439,0.065673489,0.065680371,0.065687041,0.065678291,0.065651918,0.065626321,0.06554468,0.065388074,0.06523588,0.065038887,0.064789606,0.064547061,0.064310985,0.064081121,0.063857227,0.063639075,0.063426445,0.063219131,0.063370698,0.064001139,0.064616389,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899,0.064944899
19690630,0.063900418,0.063842734,0.064657382,0.068421911,0.070011005,0.069463768,0.070587778,0.073231276,0.076434006,0.074049477,0.07442996,0.073680839,0.073043015,0.073195093,0.07404486,0.074788406,0.074586755,0.07359744,0.072712264,0.071985964,0.071402601,0.070872271,0.070426021,0.070053342,0.069710477,0.069436424,0.069227657,0.069033802,0.069357814,0.070147907,0.070887026,0.07114463,0.070921925,0.07071232,0.070490396,0.07025718,0.07003657,0.069814354,0.069589357,0.069375609,0.069172289,0.06897865,0.068794018,0.068617778,0.068449371,0.068288286,0.068134055,0.067986251,0.06784448,0.067812756,0.067894926,0.067973936,0.068049964,0.068123177,0.068193727,0.068261757,0.0683274,0.06839078,0.068452011,0.068511202,0.068568451,0.068490642,0.068270984,0.06805819,0.067950248,0.067942391,0.067934769,0.067623403,0.066991291,0.06637724,0.066052135,0.066003937,0.06595706,0.065911449,0.065867055,0.065823829,0.065781726,0.065740702,0.065700717,0.065763598,0.065935679,0.066103564,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598,0.06618598
19690731,0.064405992,0.069835521,0.07213523,0.073094134,0.073480189,0.073803635,0.073151584,0.074074879,0.074509736,0.074827903,0.073469939,0.073539207,0.073782164,0.074156198,0.074480361,0.07454866,0.074412632,0.074291718,0.074151356,0.073995424,0.073854344,0.07351573,0.073011687,0.072549647,0.072329684,0.072317655,0.072306517,0.072174911,0.071938988,0.071718792,0.071511591,0.071316203,0.071132657,0.071077212,0.071135299,0.07119016,0.071059225,0.07076277,0.070481518,0.070214329,0.069960173,0.06971812,0.069487325,0.069267021,0.069056508,0.068855148,0.068662357,0.068477598,0.068357551,0.068296569,0.068237978,0.068181641,0.068127429,0.068075226,0.068024921,0.067976412,0.067929605,0.067884413,0.067840752,0.067798547,0.067716366,0.067597424,0.067482259,0.067392277,0.067325645,0.067261033,0.066892393,0.066242635,0.06561171,0.065279704,0.065225265,0.065172339,0.065120862,0.065070776,0.065022026,0.064974559,0.064928325,0.064883277,0.064917877,0.065026699,0.065132834,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096,0.065184096
19690829,0.070607552,0.070574034,0.070926721,0.071148479,0.072154682,0.07315798,0.073678844,0.074931973,0.075745083,0.074271049,0.075564599,0.075459294,0.07532283,0.07520586,0.074852591,0.074261757,0.073740433,0.073253106,0.072790036,0.072373272,0.072320039,0.072640417,0.072932936,0.072882741,0.07247198,0.072092817,0.071922735,0.071973013,0.072019824,0.071977791,0.0718395,0.071709854,0.071704969,0.071835736,0.07195903,0.071933246,0.071743767,0.071564261,0.07139396,0.071232174,0.07107828,0.070931714,0.070791965,0.070658569,0.070531101,0.070409175,0.070292438,0.070202829,0.070142898,0.070085363,0.070030085,0.069976933,0.069925787,0.069876535,0.069829074,0.069783308,0.069739148,0.069696511,0.069655319,0.069580738,0.069467812,0.069358528,0.069247978,0.069135322,0.069026131,0.06882074,0.068504538,0.068197637,0.067925722,0.067692257,0.067465369,0.067244783,0.067030241,0.066821497,0.06661832,0.066420489,0.066227797,0.066422073,0.067061412,0.067684768,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373,0.068017373
19690930,0.069388719,0.070543741,0.072930877,0.073100477,0.074755723,0.075148173,0.075170813,0.076231831,0.077611229,0.077024758,0.077584593,0.078074444,0.078444119,0.078483716,0.078259252,0.078062845,0.077667236,0.077105624,0.076603129,0.076728597,0.077392319,0.077995702,0.078226415,0.07813104,0.078043295,0.078153908,0.07844084,0.078707277,0.07897695,0.079249536,0.079504537,0.079266939,0.078581524,0.077936429,0.077665532,0.077737652,0.077805874,0.077870505,0.077931821,0.077990072,0.078045481,0.078098252,0.078148568,0.078196597,0.078242491,0.07828639,0.078316157,0.078332673,0.078348516,0.078363724,0.078378337,0.078392387,0.078405907,0.078418927,0.078431473,0.078443571,0.078455244,0.078466515,0.078533111,0.078652265,0.078767513,0.078676938,0.078390343,0.078112703,0.077807623,0.077476352,0.077154968,0.076928726,0.076793488,0.076662114,0.07653444,0.076410313,0.076289587,0.076172124,0.076057793,0.07594647,0.075838039,0.075732389,0.075629413,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897,0.075578897
19691031,0.067643451,0.07051808,0.071393499,0.072215359,0.074333415,0.075132212,0.074362435,0.07513911,0.075989743,0.07516273,0.07436861,0.073758698,0.073911373,0.073229186,0.072637957,0.072351659,0.07230963,0.072272272,0.07234036,0.072495041,0.072634991,0.072588976,0.072386472,0.072200843,0.072083822,0.072025864,0.0719722,0.07198857,0.072065717,0.07213772,0.072109041,0.071992047,0.071882144,0.071884434,0.071986066,0.072082051,0.072172848,0.072258866,0.072340473,0.072418,0.072491745,0.072470644,0.072427096,0.072385528,0.072345807,0.072317844,0.072300581,0.072284036,0.072268167,0.072252933,0.072238296,0.072224222,0.072210679,0.072197638,0.072185071,0.072172953,0.07216126,0.071700943,0.070828716,0.071209177,0.071363597,0.071290884,0.071220479,0.070678526,0.069701481,0.068754043,0.068196832,0.068001401,0.067811635,0.06762729,0.067448139,0.067273963,0.06710456,0.066939735,0.066779306,0.066943066,0.06740844,0.067861881,0.067847656,0.06739749,0.06695844,0.066530099,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751,0.066239751
19691128,0.069604323,0.073111763,0.076614613,0.078272343,0.080114871,0.08045472,0.079656579,0.08019107,0.080267294,0.079875187,0.080053464,0.078936601,0.077728964,0.076684106,0.077160827,0.079367496,0.078479,0.07650521,0.076152055,0.075834216,0.075480857,0.0750729,0.074700417,0.074577075,0.074738894,0.074888265,0.074950674,0.07490756,0.074867419,0.074919552,0.075082327,0.075234928,0.075295596,0.075241868,0.07519121,0.075143367,0.075098109,0.075055234,0.075014557,0.074975915,0.074939157,0.074904149,0.07487077,0.074838908,0.074802623,0.074760025,0.07471924,0.074680155,0.074642664,0.074606674,0.074572095,0.074538845,0.074506851,0.074476041,0.074446352,0.074417723,0.074015936,0.073120212,0.073822213,0.074208698,0.074002775,0.073803494,0.073306115,0.072410451,0.071542346,0.070912809,0.070576984,0.070251036,0.069934536,0.069627079,0.069328282,0.069037786,0.068755248,0.068480347,0.068562649,0.069119586,0.069662057,0.06983287,0.069534941,0.069244459,0.06896115,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427,0.06883427
19691231,0.074058658,0.078816012,0.081716462,0.081399739,0.081945009,0.082168901,0.081497538,0.081498175,0.081684414,0.081879079,0.081013896,0.08031493,0.079811484,0.080023477,0.08080782,0.080372957,0.079505514,0.079611467,0.079706267,0.079875304,0.080107973,0.080319491,0.080683572,0.081166139,0.081610101,0.081893485,0.082034133,0.082164734,0.081981139,0.08154179,0.081130786,0.081013137,0.081162173,0.081302443,0.081434697,0.081559604,0.081677759,0.081789695,0.081895891,0.081996777,0.082092742,0.082184138,0.082271282,0.082262897,0.082165351,0.082072046,0.081982712,0.0818971,0.081814982,0.081736149,0.081660408,0.081587579,0.081517499,0.081450015,0.081384984,0.079914628,0.077112909,0.079213166,0.0800294,0.079735059,0.079450369,0.079054837,0.078553741,0.078068303,0.077610136,0.077176886,0.076756569,0.076348615,0.075952485,0.075567673,0.075193701,0.074830117,0.074476495,0.074231794,0.074091658,0.07395521,0.073410292,0.072509874,0.07163225,0.070776567,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305,0.07076305
19700130,0.077407852,0.079047456,0.080253614,0.080291444,0.080350871,0.080827117,0.08008857,0.080438213,0.081117086,0.080079258,0.078736217,0.080114039,0.079047677,0.078611392,0.078233278,0.078207438,0.078449623,0.078664899,0.078804878,0.078877549,0.078943298,0.07917676,0.079543279,0.079879255,0.080090715,0.080185819,0.080273879,0.08035788,0.080438078,0.080512929,0.080552259,0.080557434,0.080562294,0.080566869,0.080571183,0.080575256,0.08057911,0.080582761,0.080586224,0.080589514,0.080592644,0.080595625,0.08061811,0.08066004,0.080700105,0.080738429,0.080775122,0.080810286,0.080844015,0.080876395,0.080907505,0.080937418,0.080966202,0.080993921,0.08079709,0.080373224,0.080629043,0.080736915,0.080705243,0.080674626,0.080522757,0.08024755,0.079981079,0.079738361,0.079517132,0.079302607,0.079094485,0.078892485,0.078696339,0.078505798,0.078320624,0.078140594,0.078080536,0.078143088,0.078203972,0.077666825,0.076600228,0.075560981,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253,0.074853253
19700227,0.064016204,0.069368075,0.069886857,0.069988497,0.07013795,0.069808936,0.069607548,0.069831313,0.069659156,0.069338684,0.069662572,0.069645539,0.069596013,0.069553562,0.069516771,0.069484579,0.069456174,0.069444952,0.069455177,0.06946438,0.069589209,0.069841948,0.070072711,0.070189703,0.070158906,0.070130479,0.070177053,0.070308325,0.070430543,0.070551668,0.070675391,0.070791381,0.070900342,0.071002893,0.071099584,0.071190903,0.071277286,0.071359123,0.071301416,0.071241097,0.07118372,0.071177045,0.071242145,0.071304287,0.071363666,0.071420464,0.071474845,0.07152696,0.071576948,0.071624936,0.071671043,0.071715376,0.071758036,0.071759197,0.071700535,0.071643968,0.07159377,0.071550699,0.071509087,0.071422854,0.071270423,0.07112291,0.071007723,0.070930213,0.070855087,0.070782238,0.070711564,0.070642968,0.070576361,0.070511657,0.070448775,0.070397382,0.070362053,0.070327679,0.070142901,0.069775987,0.069418603,0.069276818,0.069449504,0.069617873,0.069782085,0.069942291,0.070098638,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259,0.070191259
